osmid,latitude,longitude
1828129468,-21.1515368,-47.8128805
1828129470,-21.1516168,-47.8156921
1828129474,-21.1517526,-47.8114857
1828129476,-21.1518097,-47.8139822
1828129482,-21.1519093,-47.8167696
1828129492,-21.1531226,-47.8096112
1828129494,-21.152206,-47.8134859
1828129495,-21.1523066,-47.816281
1828129497,-21.1524065,-47.8172339
1828129502,-21.1524887,-47.8145925
1828129508,-21.1528864,-47.8124876
1828129510,-21.152897,-47.8140768
1828129512,-21.153204,-47.8152373
1828129514,-21.1536215,-47.8131602
1828129516,-21.1536375,-47.8147308
1828129518,-21.1536853,-47.8156571
1828129520,-21.1541031,-47.81513
1828129522,-21.1543729,-47.8138228
1828150717,-21.1224694,-47.8063718
1828150734,-21.1231018,-47.8069274
1828150737,-21.1232567,-47.8062732
1828150738,-21.1232425,-47.8064726
1828150739,-21.1234883,-47.8072669
1828150740,-21.1234952,-47.8033319
1828150743,-21.1237391,-47.8063579
1828150746,-21.1237356,-47.8065208
1828150748,-21.1238277,-47.807565
1828150750,-21.1239903,-47.8033896
1828150758,-21.1242121,-47.8065627
1828150759,-21.1242173,-47.8079072
1828150760,-21.1242237,-47.806399
1828150763,-21.1244797,-47.8034375
1828150765,-21.1246133,-47.8082551
1828150766,-21.1246858,-47.8066067
1828150767,-21.1247121,-47.8064453
1828150769,-21.1249769,-47.8034769
1828150770,-21.1249649,-47.8085639
1828150773,-21.1251948,-47.8064985
1828150775,-21.1251836,-47.806653
1828150777,-21.12533,-47.8088846
1828150781,-21.1254624,-47.8035268
1828150785,-21.1256516,-47.8066995
1828150786,-21.1256857,-47.8065492
1828150791,-21.125735,-47.8092403
1828150792,-21.1257684,-47.8053012
1828150794,-21.1258175,-47.8047075
1828150798,-21.1259369,-47.8035717
1828150802,-21.1260805,-47.8095438
1828150804,-21.1261556,-47.8067513
1828150806,-21.1261727,-47.806597
1828150808,-21.1262457,-47.8053408
1828150810,-21.1263109,-47.8047581
1828150812,-21.1264196,-47.8036215
1828150813,-21.1264636,-47.8089531
1828150814,-21.1264695,-47.8098855
1828150816,-21.1266406,-47.8068026
1828150818,-21.1266542,-47.8066467
1828150819,-21.1267765,-47.8053848
1828150820,-21.1268049,-47.8048088
1828150821,-21.126868,-47.8092532
1828150822,-21.1269031,-47.8036805
1828150830,-21.1270387,-47.8103859
1828150834,-21.1271469,-47.8066917
1828150836,-21.1271678,-47.8087827
1828150838,-21.1271371,-47.8068535
1828150841,-21.1272345,-47.8054229
1828150842,-21.127282,-47.8048577
1828150843,-21.1273832,-47.8037263
1828150845,-21.1274776,-47.8107765
1828150846,-21.1274993,-47.8098056
1828150854,-21.1276202,-47.8068961
1828150858,-21.1276297,-47.8067364
1828150860,-21.1278974,-47.8093172
1828150861,-21.1278776,-47.8037773
1828150863,-21.1279344,-47.8102078
1828150864,-21.1279365,-47.8111849
1828150865,-21.1281107,-47.806788
1828150866,-21.1283316,-47.809698
1828150867,-21.1283679,-47.8038131
1828150868,-21.1283719,-47.8106388
1828150869,-21.1283999,-47.8115973
1828150871,-21.128459,-47.8086009
1828150872,-21.1285954,-47.8068389
1828150873,-21.1287943,-47.8101091
1828150874,-21.1288385,-47.8110519
1828150875,-21.1288474,-47.8119956
1828150876,-21.1288553,-47.8038598
1828150882,-21.1288938,-47.8090134
1828150886,-21.129026,-47.8078877
1828150888,-21.1291039,-47.8068899
1828150890,-21.129121,-47.8067147
1828150893,-21.1292617,-47.8105255
1828150894,-21.1292859,-47.8114474
1828150897,-21.1293293,-47.8039053
1828150898,-21.129331,-47.8124327
1828150899,-21.1293455,-47.809418
1828150901,-21.1294713,-47.808294
1828150902,-21.1295204,-47.8072667
1828150903,-21.1296124,-47.8071457
1828150907,-21.1296962,-47.8109345
1828150909,-21.1296872,-47.8059619
1828150910,-21.1297605,-47.8118779
1828150911,-21.129808,-47.8039477
1828150912,-21.1298137,-47.8098372
1828150913,-21.129931,-47.8086827
1828150914,-21.130061,-47.8075598
1828150916,-21.1301661,-47.8113664
1828150917,-21.1301911,-47.8064241
1828150918,-21.1302471,-47.8052208
1828150920,-21.1302565,-47.8102338
1828150922,-21.1302803,-47.8040161
1828150923,-21.1303916,-47.8091055
1828150924,-21.1306403,-47.8040681
1828150925,-21.1305022,-47.8079662
1828150927,-21.1306057,-47.8135611
1828150928,-21.1306401,-47.8068289
1828150929,-21.1307288,-47.8106568
1828150930,-21.1307461,-47.8127671
1828150931,-21.1307637,-47.8057048
1828150932,-21.1308401,-47.8119862
1828150933,-21.1308337,-47.8095122
1828150934,-21.1309748,-47.8083672
1828150935,-21.1310305,-47.813026
1828150936,-21.131088,-47.8072313
1828150937,-21.1312077,-47.8061108
1828150938,-21.1312888,-47.8141797
1828150939,-21.1313082,-47.8111756
1828150940,-21.1313146,-47.8099185
1828150941,-21.1313466,-47.8049726
1828150942,-21.1314558,-47.8041493
1828150944,-21.1314233,-47.8125313
1828150945,-21.1314254,-47.8087723
1828150947,-21.1315427,-47.8076483
1828150949,-21.1316629,-47.8065045
1828150950,-21.1317084,-47.8136456
1828150952,-21.1317919,-47.8053718
1828150953,-21.1318679,-47.8043509
1828150954,-21.1318852,-47.8091989
1828150955,-21.1319001,-47.8104284
1828150957,-21.1319563,-47.814783
1828150959,-21.1319985,-47.8080527
1828150960,-21.1320043,-47.8117991
1828150961,-21.1354197,-47.8045279
1828150962,-21.132106,-47.8131396
1828150963,-21.1321319,-47.8069164
1828150964,-21.1322371,-47.8057708
1828150965,-21.1323658,-47.8046653
1828150966,-21.1323682,-47.8142488
1828150967,-21.1324623,-47.8084712
1828150968,-21.1324728,-47.8097057
1828150970,-21.1325717,-47.8110819
1828150971,-21.1325804,-47.8073202
1828150972,-21.1326822,-47.8124062
1828150973,-21.132715,-47.8061993
1828150974,-21.1327712,-47.8137407
1828150976,-21.1328258,-47.8050747
1828150977,-21.1329497,-47.8156549
1828150978,-21.1330272,-47.8077589
1828150979,-21.1330281,-47.8090049
1828150980,-21.1331412,-47.8103449
1828150981,-21.1331714,-47.8066084
1828150982,-21.1332524,-47.8116803
1828150983,-21.133263,-47.8054638
1828150985,-21.1333531,-47.813007
1828150989,-21.1336038,-47.8082785
1828150990,-21.1336204,-47.8070109
1828150992,-21.1336947,-47.8163237
1828150993,-21.1337227,-47.8095923
1828150994,-21.1337352,-47.8058841
1828150996,-21.1338311,-47.8109454
1828150997,-21.1338976,-47.8165221
1828150999,-21.133935,-47.8122733
1828151000,-21.1341696,-47.8062707
1828151002,-21.1341907,-47.807538
1828151005,-21.1342681,-47.8168507
1828151007,-21.1342722,-47.8088809
1828151009,-21.1344329,-47.8135153
1828151010,-21.1344077,-47.8102097
1828151011,-21.1345032,-47.8115505
1828151012,-21.1346314,-47.8171592
1828151013,-21.1347562,-47.8068156
1828151014,-21.1348566,-47.8081534
1828151015,-21.1349628,-47.8095032
1828151017,-21.135099,-47.8108205
1828151018,-21.1352345,-47.81558
1828151020,-21.1354236,-47.8074188
1828151021,-21.1354606,-47.8103603
1828151023,-21.1355039,-47.8144661
1828151025,-21.1355325,-47.808778
1828151026,-21.1356131,-47.8158971
1828151028,-21.1356468,-47.8101196
1828151030,-21.1358551,-47.8147741
1828151031,-21.136018,-47.8175825
1828151032,-21.1360323,-47.8184166
1828151034,-21.1361076,-47.808015
1828151035,-21.1361015,-47.8212902
1828151037,-21.1362196,-47.8150938
1828151039,-21.1362279,-47.8093758
1828151040,-21.1363818,-47.8179296
1828151041,-21.1364051,-47.8120594
1828151042,-21.1364499,-47.8082959
1828151043,-21.1365002,-47.8139871
1828151044,-21.1366046,-47.8167652
1828151046,-21.1367063,-47.8218691
1828151047,-21.1367422,-47.8190025
1828151048,-21.1367949,-47.8115425
1828151049,-21.1368607,-47.8142807
1828151050,-21.1368287,-47.8086069
1828151052,-21.1369958,-47.8171035
1828151053,-21.1370848,-47.8185291
1828151054,-21.1372017,-47.8212414
1828151056,-21.1373029,-47.8146629
1828151057,-21.1373182,-47.807973
1828151058,-21.1373681,-47.8224816
1828151059,-21.1374959,-47.8052667
1828151060,-21.1374581,-47.8134775
1828151062,-21.1374906,-47.8091989
1828151063,-21.1375298,-47.8215398
1828151064,-21.1376219,-47.8163135
1828151066,-21.1377123,-47.8227943
1828151068,-21.1378776,-47.8151598
1828151069,-21.1378611,-47.8218455
1828151070,-21.1379113,-47.8138748
1828151071,-21.1379518,-47.8055692
1828151072,-21.1379508,-47.8071537
1828151073,-21.1379744,-47.811273
1828151074,-21.1379851,-47.8085603
1828151075,-21.1380457,-47.8230971
1828151076,-21.1380834,-47.812671
1828151077,-21.1381077,-47.8201849
1828151078,-21.1381642,-47.8098014
1828151079,-21.1382301,-47.8221831
1828151080,-21.1382738,-47.8154996
1828151081,-21.1383487,-47.8169459
1828151082,-21.1383423,-47.8115969
1828151083,-21.1384183,-47.8204605
1828151084,-21.1384524,-47.8197177
1828151085,-21.1384446,-47.8056926
1828151086,-21.1384891,-47.8143815
1828151087,-21.1385374,-47.8130916
1828151088,-21.1385435,-47.806386
1828151089,-21.1386167,-47.8077446
1828151090,-21.1386615,-47.8091556
1828151091,-21.1386771,-47.8118916
1828151093,-21.1387347,-47.8207677
1828151094,-21.1387871,-47.8200106
1828151095,-21.1387776,-47.8237619
1828151096,-21.1387459,-47.8102961
1828151098,-21.1388734,-47.8147179
1828151099,-21.1389765,-47.8161345
1828151101,-21.1390601,-47.8057717
1828151102,-21.1390709,-47.8189315
1828151103,-21.1390983,-47.8210917
1828151104,-21.1391263,-47.8202891
1828151105,-21.1390868,-47.8106029
1828151106,-21.139109,-47.8135973
1828151107,-21.1391456,-47.8123041
1828151109,-21.1392234,-47.8069611
1828151110,-21.1392908,-47.8083438
1828151113,-21.1393223,-47.8097428
1828151114,-21.1394024,-47.8243295
1828151115,-21.1394844,-47.8206062
1828151116,-21.1394354,-47.8109157
1828151118,-21.1394937,-47.8139376
1828151119,-21.1395711,-47.8153294
1828151120,-21.1396007,-47.811064
1828151121,-21.1396487,-47.81812
1828151122,-21.139733,-47.8194981
1828151123,-21.1397266,-47.8128161
1828151125,-21.1398431,-47.8061566
1828151126,-21.1398912,-47.8075646
1828151127,-21.1398973,-47.8113335
1828151129,-21.1399523,-47.8089319
1828151130,-21.1399375,-47.8163263
1828151131,-21.1399903,-47.8184226
1828151132,-21.1400286,-47.8190763
1828151133,-21.1401221,-47.8197968
1828151134,-21.1400853,-47.8249499
1828151135,-21.1400884,-47.8104254
1828151136,-21.1400894,-47.8131349
1828151137,-21.1402157,-47.8116266
1828151138,-21.1402906,-47.8173182
1828151139,-21.1403072,-47.8187034
1828151140,-21.1404769,-47.811867
1828151141,-21.1405106,-47.8067606
1828151142,-21.1405514,-47.8081379
1828151144,-21.1406112,-47.8169118
1828151145,-21.1406249,-47.8176165
1828151146,-21.1406381,-47.8182863
1828151147,-21.140655,-47.825501
1828151148,-21.1406779,-47.812052
1828151149,-21.1407126,-47.809608
1828151150,-21.140724,-47.8109672
1828151151,-21.1407482,-47.8197075
1828151152,-21.1408447,-47.8122056
1828151153,-21.1409143,-47.8165094
1828151155,-21.1409486,-47.8179053
1828151156,-21.1410797,-47.8206567
1828151157,-21.1410883,-47.8124298
1828151158,-21.1411509,-47.8073434
1828151159,-21.1412099,-47.8260113
1828151160,-21.1412152,-47.8161151
1828151161,-21.1412644,-47.8174848
1828151162,-21.1413226,-47.8088393
1828151163,-21.141341,-47.8101668
1828151164,-21.141358,-47.8189007
1828151166,-21.1415275,-47.8157189
1828151167,-21.1415172,-47.8128247
1828151169,-21.1415723,-47.817085
1828151170,-21.1416532,-47.8198957
1828151171,-21.1417389,-47.8264986
1828151172,-21.1417529,-47.8065456
1828151173,-21.1417998,-47.8105747
1828151174,-21.1418791,-47.8167023
1828151175,-21.1419511,-47.8080472
1828151176,-21.141956,-47.809369
1828151177,-21.1419817,-47.8181026
1828151178,-21.1420434,-47.8121475
1828151179,-21.142147,-47.8149465
1828151180,-21.1421719,-47.8090889
1828151181,-21.142186,-47.8163194
1828151182,-21.142193,-47.8134465
1828151183,-21.1422357,-47.8109623
1828151184,-21.142293,-47.8190764
1828151185,-21.1424954,-47.8144958
1828151186,-21.1425035,-47.8159052
1828151187,-21.1425706,-47.8072666
1828151188,-21.1425716,-47.8173479
1828151189,-21.1425811,-47.8085581
1828151190,-21.1426171,-47.8094981
1828151191,-21.1426719,-47.8194031
1828151192,-21.1426666,-47.8113454
1828151193,-21.1427261,-47.8127586
1828151195,-21.1427986,-47.8155202
1828151196,-21.1428153,-47.8096698
1828151197,-21.1428472,-47.8140405
1828151198,-21.1429248,-47.8182674
1828151200,-21.1430635,-47.8098849
1828151201,-21.1431351,-47.8150784
1828151202,-21.1431728,-47.8077905
1828151203,-21.1432054,-47.8165373
1828151204,-21.1432426,-47.8091371
1828151205,-21.1432948,-47.8172283
1828151206,-21.143273,-47.8144271
1828151207,-21.1432878,-47.810546
1828151208,-21.1432956,-47.8185896
1828151209,-21.1433849,-47.8133328
1828151210,-21.1434847,-47.8146193
1828151211,-21.1435045,-47.8102671
1828151212,-21.1435351,-47.8174643
1828151213,-21.1437567,-47.814874
1828151214,-21.1438286,-47.8070452
1828151215,-21.1438424,-47.8137316
1828151216,-21.1438457,-47.8083851
1828151217,-21.1438464,-47.8157173
1828151218,-21.1438953,-47.8164855
1828151219,-21.1439004,-47.8178354
1828151220,-21.1439154,-47.8097382
1828151221,-21.1440093,-47.812538
1828151222,-21.1441448,-47.8167051
1828151223,-21.1441983,-47.8152672
1828151224,-21.1443152,-47.8141437
1828151225,-21.1444634,-47.8129409
1828151226,-21.1444782,-47.8075966
1828151227,-21.1445065,-47.8089774
1828151228,-21.144533,-47.8170466
1828151229,-21.144567,-47.8156026
1828151230,-21.1446176,-47.8117479
1828151231,-21.1446677,-47.8156942
1828151232,-21.1447682,-47.8145381
1828151233,-21.1447868,-47.8072119
1828151234,-21.1448235,-47.8158359
1828151235,-21.1449278,-47.8133529
1828151236,-21.1450555,-47.8121408
1828151237,-21.1451111,-47.8081993
1828151238,-21.1451126,-47.8160989
1828151239,-21.145172,-47.8095864
1828151240,-21.1452169,-47.8161937
1828151241,-21.1452361,-47.8149596
1828151242,-21.1452457,-47.8109554
1828151243,-21.1455341,-47.8125703
1828151244,-21.1455451,-47.8076408
1828151245,-21.1455599,-47.8165058
1828151246,-21.145684,-47.8153634
1828151247,-21.1457113,-47.8113618
1828151248,-21.1457994,-47.8087739
1828151249,-21.1458377,-47.8101662
1828151250,-21.1458499,-47.8141664
1828151251,-21.1461398,-47.8157742
1828151252,-21.1461633,-47.8117581
1828151253,-21.1461973,-47.8171266
1828151254,-21.146305,-47.8105732
1828151255,-21.1463054,-47.8145635
1828151257,-21.1464644,-47.8093676
1828151258,-21.1467685,-47.8109769
1828151259,-21.1468026,-47.8163553
1828151260,-21.1468722,-47.8177164
1828151261,-21.1469131,-47.8097681
1828151262,-21.1469149,-47.8137788
1828151263,-21.1471656,-47.8085584
1828151265,-21.1472348,-47.8113828
1828151266,-21.1473812,-47.810186
1828151267,-21.1474784,-47.8169398
1828151268,-21.1475218,-47.8090322
1828151269,-21.1475433,-47.8129699
1828151270,-21.1476898,-47.8117886
1828151271,-21.147846,-47.810601
1828151272,-21.1478818,-47.8085341
1828151273,-21.1479736,-47.8094213
1828151274,-21.1481453,-47.812195
1828151275,-21.1482935,-47.8110046
1828151276,-21.1485961,-47.812597
1828151277,-21.1487545,-47.8114153
1828151278,-21.1489022,-47.8102673
1828151279,-21.1492791,-47.809759
1828151280,-21.1493356,-47.8106638
1828151281,-21.1495618,-47.8120929
1828151283,-21.1501065,-47.812224
1828151284,-21.1505272,-47.8117054
1828151286,-21.150989,-47.8124892
1828151287,-21.1511293,-47.8109582
1828151288,-21.1511644,-47.8122503
1828151289,-21.1523064,-47.8094916
1828153607,-21.1283386,-47.8191478
1828153608,-21.129302,-47.8199972
1828153609,-21.1293967,-47.8220762
1828153610,-21.1318563,-47.8146936
1828153612,-21.1328089,-47.8155313
1828153615,-21.1338335,-47.816462
1828153617,-21.1343976,-47.8217674
1828153618,-21.1347508,-47.8213995
1828153621,-21.1351016,-47.8210401
1828153622,-21.1351087,-47.822456
1828153623,-21.1354422,-47.8206666
1828153625,-21.1355364,-47.8221637
1828153626,-21.1358208,-47.8203399
1828153630,-21.1361801,-47.8199753
1828153632,-21.1364195,-47.8209041
1828153633,-21.1364886,-47.8195984
1828153634,-21.1367391,-47.8205159
1828153635,-21.136853,-47.8190946
1828153636,-21.1370643,-47.820121
1828601124,-21.1116133,-47.8145214
1828601139,-21.1120453,-47.8152403
1828601140,-21.1122911,-47.8138311
1828601141,-21.1124305,-47.815921
1828601144,-21.1127898,-47.8137972
1828601145,-21.1128108,-47.8165489
1828601146,-21.1131468,-47.8171461
1828601150,-21.1132159,-47.8172822
1828601152,-21.1133153,-47.8135011
1828601156,-21.1134528,-47.8177023
1828601158,-21.1137455,-47.8182018
1828601160,-21.1137932,-47.8166943
1828601162,-21.1138702,-47.8131408
1828601165,-21.1138897,-47.8159262
1828601175,-21.1139804,-47.8186028
1828601178,-21.1142597,-47.8190797
1828601180,-21.1143215,-47.8129073
1828601183,-21.1144102,-47.8163589
1828601185,-21.114447,-47.8164196
1828601187,-21.1145055,-47.8194994
1828601189,-21.1145667,-47.8150218
1828601192,-21.1147259,-47.8168796
1828601196,-21.1147509,-47.8199182
1828601198,-21.1149017,-47.8125984
1828601200,-21.1149408,-47.8127714
1828601204,-21.1150058,-47.8173413
1828601206,-21.1150214,-47.82038
1828601213,-21.115246,-47.81417
1828601214,-21.1152581,-47.8177573
1828601215,-21.1152691,-47.8208028
1828601218,-21.1153272,-47.8123265
1828601219,-21.1154155,-47.8148273
1828601222,-21.1155333,-47.8182111
1828601224,-21.1155284,-47.8212675
1828601228,-21.1157535,-47.8143225
1828601229,-21.115773,-47.8145373
1828601230,-21.1157831,-47.8186306
1828601231,-21.1159779,-47.8154585
1828601232,-21.1161023,-47.816018
1828601233,-21.1162207,-47.8165504
1828601234,-21.1163347,-47.817063
1828601236,-21.116204,-47.8097312
1828601237,-21.1164031,-47.8137623
1828601238,-21.1164358,-47.813933
1828601239,-21.116439,-47.8176328
1828601240,-21.1165175,-47.8099392
1828601241,-21.1165303,-47.8144274
1828601242,-21.1165351,-47.8181626
1828601243,-21.1166621,-47.8134206
1828601244,-21.1166309,-47.8187163
1828601245,-21.1166322,-47.8149601
1828601247,-21.1167306,-47.8192795
1828601248,-21.1167313,-47.8154782
1828601249,-21.1168207,-47.8197886
1828601250,-21.1168304,-47.8159964
1828601251,-21.1169232,-47.8203675
1828601252,-21.1169296,-47.8165153
1828601253,-21.116961,-47.8205525
1828601254,-21.1169547,-47.81024
1828601256,-21.1170379,-47.8170516
1828601257,-21.1171293,-47.817559
1828601258,-21.1172292,-47.8090539
1828601259,-21.1172227,-47.8180479
1828601260,-21.1173289,-47.818603
1828601261,-21.1173517,-47.8105215
1828601262,-21.1173592,-47.8097039
1828601263,-21.1174226,-47.8190927
1828601264,-21.1175195,-47.8144209
1828601265,-21.1175051,-47.8139047
1828601266,-21.1174909,-47.8133998
1828601268,-21.1175197,-47.8196007
1828601269,-21.1175484,-47.8094532
1828601270,-21.1176173,-47.8201109
1828601271,-21.1177152,-47.8206229
1828601272,-21.117783,-47.8107969
1828601273,-21.1177489,-47.810029
1828601274,-21.1178113,-47.8211252
1828601275,-21.1179006,-47.821681
1828601276,-21.11797,-47.8127584
1828601277,-21.118014,-47.8144033
1828601281,-21.1180286,-47.8149512
1828601283,-21.1180421,-47.8154529
1828601284,-21.1180558,-47.8159656
1828601285,-21.1181294,-47.8103491
1828601286,-21.118202,-47.8110858
1828601288,-21.1184797,-47.8127663
1828601289,-21.1185371,-47.8143869
1828601290,-21.1185287,-47.8063907
1828601293,-21.1185443,-47.8070967
1828601294,-21.1185846,-47.815952
1828601295,-21.1185433,-47.8222216
1828601296,-21.1185896,-47.8164764
1828601297,-21.1185708,-47.8077321
1828601298,-21.1186221,-47.8170007
1828601299,-21.1186068,-47.8086229
1828601301,-21.1186144,-47.8057284
1828601304,-21.1186095,-47.8227966
1828601312,-21.1189128,-47.8036527
1828601314,-21.1188952,-47.8052791
1828601318,-21.119177,-47.819073
1828601320,-21.1191872,-47.8185271
1828601321,-21.1191679,-47.8090314
1828601322,-21.1191968,-47.8180072
1828601324,-21.1192067,-47.8174742
1828601325,-21.1192126,-47.8171557
1828601326,-21.1192552,-47.8048905
1828601328,-21.1194621,-47.8083955
1828601337,-21.1196054,-47.8233241
1828601338,-21.119628,-47.8227755
